time,vehicle_id,position,speed,lane_id,waiting_time,acceleration,distance,route_id,type_id,co2_emission,fuel_consumption,noise_emission,hc_emission,pmx_emission,nox_emission
3.0,flow_south_straight.0,"(204.8, 29.508242524758124)",12.660153704482669,south_in_1,0.0,0.9120648842072114,24.408242524758123,south_to_north,passenger,4627.606863179802,1500.2044702442772,66.39103325988039,0.21897648117609936,0.41196315192383537,1.6225199015694232
3.0,flow_west_left.0,"(32.30189155434609, 198.4)",13.952479727886976,west_in_2,0.0,0.7030679014278576,27.20189155434609,west_to_south,passenger,4322.65522475199,1401.3451917406856,66.49894367603802,0.22242301320983282,0.45019379152240196,1.5594175290175911
3.0,flow_west_right.0,"(31.11442934267574, 192.0)",12.792417722998081,west_in_0,0.0,-0.4295938966795809,26.01442934267574,west_to_north,passenger,0.0,0.0,62.835281874959165,0.0,0.0,0.0
3.0,flow_west_straight.0,"(32.483809516293945, 195.2)",14.000812711074957,west_in_1,0.0,0.6178159058559682,27.383809516293944,west_to_east,passenger,4059.7723658835575,1316.123608271498,66.27298067536553,0.20408165312421406,0.44606710346912537,1.4676897425411795
3.0,truck_east.0,"(387.9, 204.8)",11.235028611791327,east_in_1,0.0,0.0,0.0,east_to_west,truck,1866.190429433116,605.0053732053069,62.672200967359124,0.030234984383329132,0.31447718458379664,0.6894855953764354
3.0,truck_north.0,"(195.2, 387.9)",13.245317203073313,north_in_1,0.0,0.0,0.0,north_to_south,truck,2006.1106365475966,650.3655146650993,64.11444543712318,0.04954208618530354,0.3777372445838528,0.739157008783485
3.0,truck_south.0,"(204.8, 12.1)",11.07584997790782,south_in_1,0.0,0.0,0.0,south_to_north,truck,1856.5834889234022,601.8909412390145,62.556731619214546,0.028967992153543832,0.3095806069214581,0.6862260023274803
3.0,truck_west.0,"(12.1, 195.2)",12.846311912379704,west_in_1,0.0,0.0,0.0,west_to_east,truck,1975.461725812421,640.4295706373242,63.83126525357768,0.045198350762788525,0.36496539022477126,0.7279818733273429
4.0,flow_east_left.0,"(345.3810456560283, 201.6)",16.587607490075417,east_in_2,0.0,0.4237984307575964,49.51895434397172,east_to_north,passenger,3953.293020140449,1281.605078372913,67.35473337781777,0.23746806925595523,0.5315142784619762,1.4849340549515542
4.0,flow_east_right.0,"(356.37491344552274, 208.0)",13.257951569242799,east_in_0,0.0,0.4327574067516249,38.52508655447725,east_to_south,passenger,3329.34572894748,1079.3331132302817,65.26325647001096,0.1411167530861054,0.4056797898141207,1.195830362928719
4.0,flow_east_straight.0,"(357.43446670841075, 204.8)",12.454152424383215,east_in_1,0.0,-0.14320005970075833,37.46553329158925,east_to_west,passenger,1534.6558600238445,497.52856232667466,63.201842196851146,0.014486280799005848,0.344478566347525,0.579723514002166
4.0,flow_north_left.0,"(198.4, 354.35018687754166)",13.785049720059625,north_in_2,0.0,0.5870330713456511,40.54981312245832,north_to_east,passenger,3913.336779104828,1268.651972316816,66.04743340685245,0.18993467453043997,0.4355731830294615,1.4105978627817302
4.0,flow_north_right.0,"(192.0, 349.53655900373246)",15.061443421034674,north_in_0,0.0,-0.7041557999560606,45.36344099626756,north_to_west,passenger,0.0,0.0,64.11768132988725,0.0,0.0,0.0
4.0,flow_north_straight.0,"(195.2, 353.1022456028992)",13.844414920801311,north_in_1,0.0,-0.49856152452994174,41.79775439710081,north_to_south,passenger,0.0,0.0,63.517252184382436,0.0,0.0,0.0
4.0,flow_south_left.0,"(201.6, 50.308336134818234)",14.884271924191415,south_in_2,0.0,-0.05827045326586777,45.20833613481823,south_to_west,passenger,1948.6607848160697,631.7421481983195,65.13025422369866,0.05478536290255744,0.4267169331126762,0.7197434877778334
4.0,flow_south_right.0,"(208.0, 39.828451062444366)",11.631361418903106,south_in_0,0.0,-0.06518171480856871,34.728451062444364,south_to_east,passenger,1714.9612502229909,555.9798858363528,62.78857905481787,0.022949298077363775,0.32354643150173834,0.6410764082912191
4.0,flow_south_straight.0,"(204.8, 42.12784321528369)",12.619600690525562,south_in_1,0.0,-0.04055301395710664,37.02784321528369,south_to_north,passenger,1840.531133560799,596.6875595063482,63.56937104240804,0.03508454942655272,0.3554194109339537,0.6821229087493329
4.0,flow_west_left.0,"(46.15473315737504, 198.4)",13.852841603028947,west_in_2,0.0,-0.09963812485802848,41.05473315737504,west_to_south,passenger,1737.9004312477543,563.4171506691068,64.31636817245487,0.033693547457230376,0.3904764273577197,0.6454990567285438
4.0,flow_west_right.0,"(44.71524310604265, 192.0)",13.600813763366906,west_in_0,0.0,0.8083960403688248,39.61524310604265,west_to_north,passenger,4566.943247337728,1480.538678499925,66.61324092754136,0.2333848175940948,0.4433431643250779,1.6344066492201192
4.0,flow_west_straight.0,"(46.775915365797495, 195.2)",14.292105849503548,west_in_1,0.0,0.29129313842859084,41.67591536579749,west_to_east,passenger,3052.27256364737,989.5115553715416,65.55397869096188,0.13376084596893092,0.4333180546690886,1.1146673310786488
4.0,truck_east.0,"(377.1037846425739, 204.8)",10.796215357426094,east_in_1,0.0,-0.43881325436523255,10.796215357426094,east_to_west,truck,0.0,0.0,61.22830605293253,0.0,0.0,0.0
4.0,truck_north.0,"(195.2, 375.035835128325)",12.864164871674978,north_in_1,0.0,-0.3811523313983347,12.864164871674978,north_to_south,truck,0.0,0.0,62.9881932885221,0.0,0.0,0.0
4.0,truck_south.0,"(204.8, 23.067131060982682)",10.967131060982684,south_in_1,0.0,-0.10871891692513636,10.967131060982682,south_to_north,truck,1571.6786442857508,509.5302601471084,62.18313345775289,0.012405360454801059,0.3015116658584822,0.596670954569281
4.0,truck_west.0,"(24.412620664838713, 195.2)",12.312620664838713,west_in_1,0.0,-0.5336912475409914,12.312620664838713,west_to_east,truck,0.0,0.0,62.25128567899988,0.0,0.0,0.0
5.0,flow_east_left.0,"(328.142904939122, 201.6)",17.2381407169063,east_in_2,0.0,0.6505332268308841,66.75709506087803,east_to_north,passenger,5005.774097509697,1622.7981416523298,68.33431885907937,0.341565491827248,0.5820112241543431,1.9061951505211339
5.0,flow_east_right.0,"(344.20292023762624, 208.0)",12.171993207896524,east_in_0,0.0,-1.0859583613462753,50.69707976237377,east_to_south,passenger,0.0,0.0,61.21187785210718,0.0,0.0,0.0
5.0,flow_east_straight.0,"(345.3974716295022, 204.8)",12.036995078908518,east_in_1,0.0,-0.4171573454746973,49.50252837049777,east_to_west,passenger,0.0,0.0,62.26921824845668,0.0,0.0,0.0
5.0,flow_north_left.0,"(198.4, 341.22802002917507)",13.122166848366625,north_in_2,0.0,-0.6628828716930002,53.67197997082494,north_to_east,passenger,0.0,0.0,62.66697262789697,0.0,0.0,0.0
5.0,flow_north_right.0,"(192.0, 334.7456487601406)",14.790910243591826,north_in_0,0.0,-0.2705331774428483,60.15435123985939,north_to_west,passenger,1218.0874024026007,394.9043383540549,64.63681036650199,0.0,0.40685585231999855,0.4542249165124197
5.0,flow_north_straight.0,"(195.2, 339.77141063984385)",13.330834963055343,north_in_1,0.0,-0.5135799577459679,55.128589360156155,north_to_south,passenger,0.0,0.0,63.09409423423732,0.0,0.0,0.0
5.0,flow_south_left.0,"(201.6, 65.80948936459433)",15.501153229776099,south_in_2,0.0,0.616881305584684,60.709489364594326,south_to_west,passenger,4414.077920859866,1430.9825324760802,67.19578189807368,0.2575805385568129,0.5057601597162924,1.634980393777512
5.0,flow_south_right.0,"(208.0, 52.2068264858285)",12.378375423384131,south_in_0,0.0,0.7470140044810254,47.1068264858285,south_to_east,passenger,4078.8999555517244,1322.3240214059927,65.67364809284533,0.17801857713635888,0.39156071604387177,1.4289712773031464
5.0,flow_south_straight.0,"(204.8, 54.216802472259204)",12.088959256975517,south_in_1,0.0,-0.5306414335500449,49.1168024722592,south_to_north,passenger,0.0,0.0,62.077310376906865,0.0,0.0,0.0
5.0,flow_west_left.0,"(60.02245812758574, 198.4)",13.867724970210704,west_in_2,0.0,0.014883367181756313,54.92245812758574,west_to_south,passenger,2104.4879971082833,682.2578300407167,64.58690873296672,0.060299933709342564,0.39891921954748144,0.7747406674493598
5.0,flow_west_right.0,"(58.221235797901215, 192.0)",13.505992691858566,west_in_0,0.0,-0.09482107150834018,53.121235797901214,west_to_north,passenger,1731.9576735494127,561.4904613180854,64.07913605991963,0.03173470492322243,0.3798799143042342,0.6441136233838898
5.0,flow_west_straight.0,"(60.21498766759227, 195.2)",13.439072301794782,west_in_1,0.0,-0.8530335477087654,55.114987667592274,west_to_east,passenger,0.0,0.0,62.62548442209387,0.0,0.0,0.0
5.0,truck_east.0,"(365.50604985831967, 204.8)",11.597734784254268,east_in_1,0.0,0.8015194268281736,22.393950141680357,east_to_west,truck,4047.9021351647657,1312.2746595144033,65.38116983070023,0.16284683483385415,0.3647217969757441,1.3945011595607062
5.0,truck_north.0,"(195.2, 362.10336206922256)",12.932473059102444,north_in_1,0.0,0.06830818742746558,25.796637930777422,north_to_south,truck,2185.7162415741373,708.5901129863055,64.06224937506929,0.05984611863686695,0.3718496867403727,0.7998108862830501
5.0,truck_south.0,"(204.8, 34.51857575279182)",11.451444691809138,south_in_1,0.0,0.4843136308264544,22.418575752791817,south_to_north,truck,3169.1802330611704,1027.4097522387779,64.2470611380335,0.10835599478392625,0.34415100922174624,1.1078429876693217
5.0,truck_west.0,"(37.37441757100404, 195.2)",12.961796906165324,west_in_1,0.0,0.6491762413266109,25.274417571004037,west_to_east,truck,3924.8773988015046,1272.3930531769672,65.72156943575115,0.17752674157803705,0.40813288323957814,1.3935673469878131
6.0,flow_east_left.0,"(311.7917985741764, 201.6)",16.351106364945547,east_in_2,0.0,-0.8870343519607538,83.10820142582358,east_to_north,passenger,0.0,0.0,64.84924249112277,0.0,0.0,0.0
6.0,flow_east_right.0,"(331.89066849319534, 208.0)",12.312251744430908,east_in_0,0.0,0.14025853653438425,63.00933150680468,east_to_south,passenger,2336.054833771001,757.3267992525299,63.81651014051724,0.06534929026172609,0.35573778038788323,0.8469642190096734
6.0,flow_east_straight.0,"(333.22525042169144, 204.8)",12.172221207810805,east_in_1,0.0,0.13522612890228736,61.67474957830857,east_to_west,passenger,2307.894191064627,748.1976043090579,63.70539581153727,0.06253270904026266,0.35088789547020094,0.8366572911896234
6.0,flow_north_left.0,"(198.4, 328.1003041005111)",13.127715928663974,north_in_2,0.0,0.005549080297349462,66.79969589948892,north_to_east,passenger,2013.7150100933345,652.8306622495237,64.04460986807423,0.04938364545557714,0.3743076319903948,0.7415598280351512
6.0,flow_north_right.0,"(192.0, 319.39235745633687)",15.353291303803745,north_in_0,0.0,0.5623810602119192,75.50764254366314,north_to_west,passenger,4184.49412282147,1356.555969816556,66.95363718477986,0.23650479003363245,0.4950997270683029,1.5462322138164706
6.0,flow_north_straight.0,"(195.2, 325.30662862321356)",14.4647820166303,north_in_1,0.0,1.133947053574957,69.59337137678646,north_to_south,passenger,5885.625969576642,1908.030195783409,68.18475134560397,0.3497055285686296,0.5033570660148611,2.1361561806887868
6.0,flow_south_left.0,"(201.6, 81.38990531388335)",15.580415949289016,south_in_2,0.0,0.07926271951291675,76.28990531388335,south_to_west,passenger,2502.1761795371663,811.1814307307706,65.90039061671105,0.10376279128676841,0.4617494020385601,0.9251853701361267
6.0,flow_south_right.0,"(208.0, 63.66543186240015)",11.458605376571649,south_in_0,0.0,-0.9197700468124825,58.565431862400146,south_to_east,passenger,0.0,0.0,60.831983315846195,0.0,0.0,0.0
6.0,flow_south_straight.0,"(204.8, 67.0296699032028)",12.812867430943601,south_in_1,0.0,0.7239081739680842,61.9296699032028,south_to_north,passenger,4113.24050942634,1333.456742134791,65.86510427604976,0.18769637802479952,0.4069212625339571,1.4535009321562007
6.0,flow_west_left.0,"(73.58813905880966, 198.4)",13.565680931223916,west_in_2,0.0,-0.30204403898678756,68.48813905880967,west_to_south,passenger,0.0,0.0,63.67920819109586,0.0,0.0,0.0
6.0,flow_west_right.0,"(71.09412545271631, 192.0)",12.872889654815092,west_in_0,0.0,-0.6331030370434743,65.99412545271632,west_to_north,passenger,0.0,0.0,62.517773305831064,0.0,0.0,0.0
6.0,flow_west_straight.0,"(74.74032795101874, 195.2)",14.525340283426464,west_in_1,0.0,1.086267981631682,69.64032795101875,west_to_east,passenger,5747.631911493135,1863.2951563143104,68.05958643466302,0.34082058559888795,0.5024374880235575,2.0891838316751534
6.0,truck_east.0,"(354.0851495397279, 204.8)",11.420900318591734,east_in_1,0.0,-0.1768344656625338,33.81485046027209,east_to_west,truck,1407.9441807916246,456.45078317116656,62.348399719474195,0.004035532761298866,0.31186530227708953,0.54290239705621
6.0,truck_north.0,"(195.2, 349.7856055008069)",12.317756568415687,north_in_1,0.0,-0.6147164906867566,38.11439449919311,north_to_south,truck,0.0,0.0,62.10109671476471,0.0,0.0,0.0
6.0,truck_south.0,"(204.8, 45.78275980008384)",11.264184047292018,south_in_1,0.0,-0.18726064451712077,33.682759800083836,south_to_north,truck,1376.7281946751602,446.3311318809165,62.203690560060345,0.0019114888063082487,0.30677466554020577,0.5337988552101498
6.0,truck_west.0,"(49.98245376810446, 195.2)",12.608036197100423,west_in_1,0.0,-0.3537607090649004,37.88245376810446,west_to_east,truck,0.0,0.0,62.847909660384566,0.0,0.0,0.0
7.0,flow_east_left.0,"(294.88907256346397, 201.6)",16.90272601071246,east_in_2,0.0,0.5516196457669125,100.01092743653604,east_to_north,passenger,4523.567027767898,1466.4764497261049,67.87256610116765,0.29239127174085255,0.5573206218272256,1.7107562245704693
7.0,flow_east_right.0,"(319.7761498591867, 208.0)",12.11451863400864,east_in_0,0.0,-0.19773311042226815,75.12385014081332,east_to_south,passenger,1368.547379184555,443.679253873711,62.820300526907154,0.003024218427138521,0.3313181830249026,0.5261746313198586
7.0,flow_east_straight.0,"(320.7351320296875, 204.8)",12.49011839200394,east_in_1,0.0,0.31789718419313395,74.16486797031251,east_to_west,passenger,2866.719142875087,929.3581292363779,64.4299910681592,0.1011526538182399,0.37160880749370706,1.026048558879713
7.0,flow_north_left.0,"(198.4, 313.8314666990097)",14.26883740150138,north_in_2,0.0,1.1411214728374048,81.06853330099031,north_to_east,passenger,5840.226258113099,1893.3125581048794,68.09774525956628,0.34120047948524684,0.4951176638069784,2.110880186784169
7.0,flow_north_right.0,"(192.0, 303.7610666656192)",15.63129079071765,north_in_0,0.0,0.2779994869139042,91.1389333343808,north_to_west,passenger,3224.8982813375164,1045.4737894095986,66.3931299001946,0.16307422544634467,0.4810975701422367,1.194905084615641
7.0,flow_north_straight.0,"(195.2, 311.78521001032175)",13.521418612891823,north_in_1,0.0,-0.943363403738477,83.11478998967829,north_to_south,passenger,0.0,0.0,62.56633258512029,0.0,0.0,0.0
7.0,flow_south_left.0,"(201.6, 96.46710942344244)",15.077204109559096,south_in_2,0.0,-0.5032118397299197,91.36710942344244,south_to_west,passenger,0.0,0.0,64.43521381984114,0.0,0.0,0.0
7.0,flow_south_right.0,"(208.0, 75.10650682825828)",11.441074965858133,south_in_0,0.0,-0.017530410713515465,70.00650682825828,south_to_east,passenger,1832.2900476078353,594.0155808472357,62.77459744512519,0.029170946403541214,0.32000854021703007,0.6788863010048384
7.0,flow_south_straight.0,"(204.8, 79.40345118621313)",12.373781283010334,south_in_1,0.0,-0.43908614793326706,74.30345118621314,south_to_north,passenger,0.0,0.0,62.488813849930565,0.0,0.0,0.0
7.0,flow_west_left.0,"(86.59605738403398, 198.4)",13.007918325224319,west_in_2,0.0,-0.5577626059995975,81.49605738403399,west_to_south,passenger,0.0,0.0,62.76027262639996,0.0,0.0,0.0
7.0,flow_west_right.0,"(84.30144074954681, 192.0)",13.207315296830505,west_in_0,0.0,0.3344256420154128,79.20144074954682,west_to_north,passenger,3021.142945765752,979.4196304337642,64.95333394717642,0.11923547011560363,0.39763331503590865,1.0887318791214433
7.0,flow_west_straight.0,"(88.88860810916597, 195.2)",14.148280158147225,west_in_1,0.0,-0.3770601252792396,83.78860810916598,west_to_east,passenger,0.0,0.0,63.967008595074695,0.0,0.0,0.0
7.0,truck_east.0,"(342.7527176295929, 204.8)",11.332431910135005,east_in_1,0.0,-0.08846840845672865,45.1472823704071,east_to_west,truck,1638.820678340444,531.296494369148,62.50784338562451,0.017371713502817958,0.31336847472943974,0.6170537612227325
7.0,truck_north.0,"(195.2, 336.2961850714844)",13.489420429322534,north_in_1,0.0,1.1716638609068468,51.603814928515646,north_to_south,truck,5666.333746044101,1836.940085605944,67.76095264259683,0.30859979405340293,0.46278436751298363,2.0133028087934033
7.0,truck_south.0,"(204.8, 57.7429215677175)",11.960161767633664,south_in_1,0.0,0.6959777203416468,45.6429215677175,south_to_north,truck,3841.171279345167,1245.2567018515697,65.24970999551313,0.156142121737604,0.3730269858383624,1.3381094904798072
7.0,truck_west.0,"(63.278606633637374, 195.2)",13.296152865532909,west_in_1,0.0,0.6881166684324853,51.17860663363737,west_to_east,truck,4118.464207284732,1335.1502895492715,66.04966323361413,0.19633866859764276,0.4234099025819727,1.4692379103405508
8.0,flow_east_left.0,"(278.22264776783766, 201.6)",16.666424795626327,east_in_2,0.0,-0.236301215086133,116.67735223216236,east_to_north,passenger,1424.4221756584548,461.7957631378789,66.00779518738204,0.019803346346220108,0.46827718341712954,0.5158141099033624
8.0,flow_east_right.0,"(306.4329044031799, 208.0)",13.343245456006773,east_in_0,0.0,1.2287268219981335,88.46709559682009,east_to_south,passenger,5791.555196631276,1877.534491750619,67.87912617537437,0.3136048888709651,0.46008179187658954,2.0497468819110054
8.0,flow_east_straight.0,"(308.6693256970553, 204.8)",12.065806332632206,east_in_1,0.0,-0.4243120593717329,86.23067430294472,east_to_west,passenger,0.0,0.0,62.27680645656201,0.0,0.0,0.0
8.0,flow_north_left.0,"(198.4, 299.6552969605824)",14.17616973842728,north_in_2,0.0,-0.09266766307409924,95.24470303941759,north_to_east,passenger,1781.163459586475,577.4423574806095,64.56114897292221,0.03835382001709091,0.40122812158209575,0.6601958630139736
8.0,flow_north_right.0,"(192.0, 288.55516917868795)",15.205897486931244,north_in_0,0.0,-0.4253933037864055,106.34483082131204,north_to_west,passenger,0.0,0.0,64.65830271830916,0.0,0.0,0.0
8.0,flow_north_straight.0,"(195.2, 297.67850938251416)",14.106700627807543,north_in_1,0.0,0.5852820149157196,97.22149061748583,north_to_south,passenger,3978.271173952289,1289.7024924396883,66.24351202905328,0.1998475023732402,0.44785417034423713,1.4414197825290689
8.0,flow_south_left.0,"(201.6, 111.2676131685292)",14.800503745086752,south_in_2,0.0,-0.2767003644723438,106.1676131685292,south_to_west,passenger,1197.3645199378807,388.18638812276726,64.6319850168407,0.0,0.4066582086163841,0.44660529786254277
8.0,flow_south_right.0,"(208.0, 87.27647342421463)",12.169966595956357,south_in_0,0.0,0.7288916300982233,82.17647342421463,south_to_east,passenger,3979.56790455023,1290.1223622505104,65.48671592915188,0.16819027383622823,0.38264382828307586,1.3897449008200935
8.0,flow_south_straight.0,"(204.8, 91.70729741577621)",12.303846229563073,south_in_1,0.0,-0.06993505344726181,86.60729741577622,south_to_north,passenger,1737.1640647345532,563.1778165752842,63.268406814285925,0.026985229167937975,0.34394356862427894,0.647668122659742
8.0,flow_west_left.0,"(100.41862162787999, 198.4)",13.822564243846001,west_in_2,0.0,0.8146459186216823,95.31862162787999,west_to_south,passenger,4645.922257214894,1506.1421725080684,66.76640787968293,0.24339579498073072,0.4527569513815943,1.6694498656181451
8.0,flow_west_right.0,"(97.9001883401379, 192.0)",13.598747590591094,west_in_0,0.0,0.3914322937605892,92.80018834013791,west_to_north,passenger,3260.4784255952177,1057.0077363406308,65.36826894178704,0.14062265917606015,0.41534689608834646,1.177923329387903
8.0,flow_west_straight.0,"(102.8701785029183, 195.2)",13.981570393752316,west_in_1,0.0,-0.16670976439490914,97.7701785029183,west_to_east,passenger,1530.050086587505,496.03611495803943,64.26353661329776,0.019099197172950846,0.38980065469321645,0.5716405870459802
8.0,truck_east.0,"(330.75549438682316, 204.8)",11.997223242769735,east_in_1,0.0,0.6647913326347297,57.14450561317684,east_to_west,truck,3762.5347358935305,1219.7642553922615,65.17098809877395,0.15182954728769066,0.3727853983843825,1.3133175665908774
8.0,truck_north.0,"(195.2, 323.40563173309187)",12.890553338392479,north_in_1,0.0,-0.5988670909300549,64.49436826690814,north_to_south,truck,0.0,0.0,62.59269044796732,0.0,0.0,0.0
8.0,truck_south.0,"(204.8, 69.73050064775822)",11.987579080040724,south_in_1,0.0,0.027417312407060024,57.63050064775822,south_to_north,truck,1990.5667368088868,645.3260292837009,63.2876508396094,0.0414624674362796,0.33927159403964635,0.7311878911719747
