time,vehicle_id,position,speed,lane_id,waiting_time,acceleration,distance,route_id,type_id,co2_emission,fuel_consumption,noise_emission,hc_emission,pmx_emission,nox_emission
70.0,veh5,"(379.1215621461146, 223.98031497517226)",12.439296751911415,1051478561_1,0.0,-0.2578232131199911,388.87443894869284,!veh5!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
70.0,veh6,"(233.99000434562566, 241.1521139782757)",4.20830719643256,-381243038#4_1,0.0,2.2925499713979667,299.96928087140645,!veh6!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
70.0,veh7,"(78.4692499877978, 128.585422290443)",12.144682729803476,777294311#4_0,0.0,2.4826607399852936,475.3933015427528,!veh7!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
70.0,veh8,"(226.46459543681894, 231.69618923928238)",1.5586056307799865,-381243038#4_1,0.0,1.0272608742734861,287.87578512647383,!veh8!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
70.0,veh9,"(378.62565935059325, 210.51252960131094)",17.30717050084308,:9676909161_0_4,0.0,0.12806520129088028,391.62830526439035,!veh9!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,bus0,"(106.04737040519571, 482.3691144336596)",13.201812066687271,:9674210566_0_0,0.0,0.6255645996288024,651.6197667190837,!bus0!var#1,bus_bus,0.0,0.0,0.0,0.0,0.0,0.0
75.0,bus1,"(220.42393415589692, 224.10589891242665)",3.6546757444535807,-381243038#4_1,0.0,0.9899565770756453,299.68831110311305,!bus1!var#1,bus_bus,0.0,0.0,0.0,0.0,0.0,0.0
75.0,bus2,"(152.27511273320164, 352.34235986892287)",0.0,399311986#1_0,8.0,0.0,179.85893372752116,!bus2!var#1,bus_bus,0.0,0.0,0.0,0.0,0.0,0.0
75.0,bus3,"(105.72193497740207, 356.47620739640456)",14.287252852425905,-185747928#2_0,0.0,0.859723944123834,112.31549029131975,!bus3!var#1,bus_bus,0.0,0.0,0.0,0.0,0.0,0.0
75.0,bus4,"(113.02798421317618, 84.22075581282323)",1.4862725698752277,-381243038#9_0,0.0,-3.120135129336271,94.85112000802158,!bus4!var#1,bus_bus,0.0,0.0,0.0,0.0,0.0,0.0
75.0,truck0,"(231.26617554001007, 237.72953315909106)",5.296514443647154,-381243038#4_1,0.0,0.7956762811751101,322.0120287553005,!truck0!var#1,truck_truck,0.0,0.0,0.0,0.0,0.0,0.0
75.0,truck1,"(316.96478516315375, 208.01803239922518)",9.982293549585275,:4020287396_0_0,0.0,-0.1819064334871925,231.59886394882818,!truck1!var#1,truck_truck,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh1,"(200.12717151192336, 299.031790541373)",14.117521376756997,:cluster_5546892981_6784922385_0_0,0.0,2.0692472329363216,379.8560356100958,!veh1!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh10,"(241.08138424990645, 244.92128522876692)",13.122281807804324,-381243038#4_0,0.0,1.6276441975141882,316.31043655722044,!veh10!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh11,"(384.269659494704, 230.4508787621909)",13.77785159019947,1051478561_1,0.0,-0.2250284518115233,389.26794389227325,!veh11!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh14,"(162.27513026224491, 344.35238180739776)",0.0,399311986#1_4,16.0,0.0,182.57890565621008,!veh14!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh15,"(300.3389837912344, 317.91659259653613)",15.744837438439905,-381243038#1_0,0.0,0.4710697097238139,269.30494976810036,!veh15!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh16,"(230.8586974164018, 260.0002256311508)",0.0,-399296451#1_0,9.0,0.0,268.2789864758596,!veh16!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh17,"(218.07605188656004, 285.565963166858)",11.278392150573065,399296451#1_0,0.0,1.3827434111826342,225.34018618268897,!veh17!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh18,"(283.71369715749404, 238.6920213455906)",13.688600566314603,399296457#1_0,0.0,-0.5754617114811431,249.73655007157936,!veh18!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh19,"(232.77867441030207, 262.5602428641549)",0.0,-399296451#1_1,10.0,0.0,270.89895773588364,!veh19!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh20,"(179.43923477556703, 365.83783077464614)",0.11008833789283037,399311986#0_4,0.0,-2.8101797862646576,165.73178257728296,!veh20!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh21,"(159.04438089239298, 355.6855626226318)",9.863061118650684,399311986#1_1,0.0,-3.2418141065184916,186.39205433707133,!veh21!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh22,"(208.66599168290963, 209.3316560164867)",2.4898480210482608,-381243038#4_1,0.0,-1.0239188832139514,259.2730418905885,!veh22!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh23,"(307.17704101262507, 219.7811844385531)",13.59601265361093,399296457#0_0,0.0,-0.48457085764966834,254.33953737963108,!veh23!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh24,"(126.81626894602846, 91.7083283488632)",3.111282446770929,:cluster_123292031_3663224275_3663224276_3663662936_#1more_4_0,0.0,1.3109061423223465,142.3606494202106,!veh24!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh25,"(263.05784627999805, 255.42006485510143)",0.0,399296457#1_0,4.0,0.0,274.018974196627,!veh25!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh26,"(166.95911293595518, 350.21462053011925)",0.0,399311986#1_4,15.0,0.0,163.33789531602577,!veh26!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh27,"(222.63247774752003, 29.71780404180252)",7.1888310901303445,399294709#4_0,0.0,1.8825662128161644,269.11156408943555,!veh27!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh28,"(155.99970730698846, 320.15230522890573)",14.84529880954616,:cluster_122855839_3663662942_3663662943_3663662944_#1more_10_0,0.0,0.2367608332075175,174.3860108232796,!veh28!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh29,"(201.8305834748212, 200.7427399377416)",4.217920827091612,-381243038#4_1,0.0,-2.92360212350338,248.28839227471764,!veh29!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh3,"(329.2164545395313, 185.88332233641128)",0.0,-381188582#1_0,19.0,0.0,427.14891922749524,!veh3!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh30,"(201.25365227845566, 32.036421159820634)",7.184713393742496,1235901878#1_0,0.0,2.0605532797751955,126.23550104562287,!veh30!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh31,"(109.93773798145395, 85.46721907055397)",5.134264440053695,-381243038#9_1,0.0,-4.5,213.47569831722217,!veh31!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh32,"(432.9792470519586, 115.48357995757347)",5.68334270496387,-381188583#0_0,0.0,1.7569569536019118,90.4263698828183,!veh32!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh33,"(226.77195472792047, 267.05965068624573)",0.029716749131109565,-399296451#1_1,1.0,-0.12421340110393837,260.7751660835665,!veh33!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh34,"(421.39158938647506, 120.62280464268952)",9.812106572028908,-381188583#0_1,0.0,1.8844159053405747,97.53863213895235,!veh34!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh35,"(303.4609035864374, 336.93430632184123)",12.49820349988082,381243038#1_0,0.0,0.6796115398174152,167.87643940834084,!veh35!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh36,"(234.2755993908076, 44.33545623129294)",2.0894368606622997,399294709#3_0,0.0,-1.0476861582800554,82.36136862827559,!veh36!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
