time,detector_id,vehicle_count,occupancy,mean_speed,vehicle_ids
335.0,cluster_123292026_3663224279_3663224280_3663662945_#1more_0_D0.0,0,0.0,-1.0,[]
335.0,cluster_123292026_3663224279_3663224280_3663662945_#1more_0_D0.1,0,0.0,-1.0,[]
335.0,cluster_123292026_3663224279_3663224280_3663662945_#1more_0_D1.0,0,0.0,-1.0,[]
335.0,cluster_123292026_3663224279_3663224280_3663662945_#1more_0_D1.1,0,0.0,-1.0,[]
335.0,cluster_123292026_3663224279_3663224280_3663662945_#1more_0_D1.2,0,0.0,-1.0,[]
335.0,cluster_123292026_3663224279_3663224280_3663662945_#1more_0_D1.3,0,0.0,-1.0,[]
335.0,cluster_123292026_3663224279_3663224280_3663662945_#1more_0_D2.0,0,0.0,-1.0,[]
335.0,cluster_123292026_3663224279_3663224280_3663662945_#1more_0_D2.1,0,0.0,-1.0,[]
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D0.0,1,0.0,-1.0,['veh193']
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D0.1,0,0.0,-1.0,[]
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D0.2,0,0.0,-1.0,[]
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D1.0,0,0.0,-1.0,[]
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D1.1,0,0.0,-1.0,[]
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D2.0,1,0.0,-1.0,['veh111']
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D2.1,0,0.0,-1.0,[]
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D2.2,1,100.0,-1.0,['veh191']
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D3.0,0,0.0,-1.0,[]
335.0,cluster_123292029_3663224277_3663224278_5344542569_#1more_0_D3.1,0,0.0,-1.0,[]
335.0,cluster_123292031_3663224275_3663224276_3663662936_#1more_0_D0.0,0,0.0,-1.0,[]
335.0,cluster_123292031_3663224275_3663224276_3663662936_#1more_0_D0.1,0,0.0,-1.0,[]
335.0,cluster_123292031_3663224275_3663224276_3663662936_#1more_0_D1.0,0,0.0,-1.0,[]
335.0,cluster_123292031_3663224275_3663224276_3663662936_#1more_0_D2.0,0,0.0,-1.0,[]
335.0,cluster_123292031_3663224275_3663224276_3663662936_#1more_0_D2.1,0,0.0,-1.0,[]
335.0,cluster_123308403_3663827018_3663827019_3664674393_#1more_0_D0.0,0,0.0,-1.0,[]
335.0,cluster_123308403_3663827018_3663827019_3664674393_#1more_0_D0.1,0,0.0,-1.0,[]
335.0,cluster_123308403_3663827018_3663827019_3664674393_#1more_0_D1.0,0,0.0,-1.0,[]
335.0,cluster_123308403_3663827018_3663827019_3664674393_#1more_0_D1.1,0,0.0,-1.0,[]
335.0,cluster_123308403_3663827018_3663827019_3664674393_#1more_0_D1.2,0,0.0,-1.0,[]
335.0,cluster_123308403_3663827018_3663827019_3664674393_#1more_0_D1.3,0,0.0,-1.0,[]
335.0,cluster_123308403_3663827018_3663827019_3664674393_#1more_0_D2.0,0,0.0,-1.0,[]
335.0,cluster_123308403_3663827018_3663827019_3664674393_#1more_0_D2.1,0,0.0,-1.0,[]
335.0,cluster_123308403_3663827018_3663827019_3664674393_#1more_0_D2.2,0,0.0,-1.0,[]
335.0,cluster_3664723686_3698084157_3698084158_3698084159_#1more_0_D0.0,0,0.0,-1.0,[]
335.0,cluster_3664723686_3698084157_3698084158_3698084159_#1more_0_D0.1,0,0.0,-1.0,[]
335.0,cluster_3664723686_3698084157_3698084158_3698084159_#1more_0_D0.2,0,0.0,-1.0,[]
335.0,cluster_3664723686_3698084157_3698084158_3698084159_#1more_0_D1.0,0,0.0,-1.0,[]
335.0,cluster_3664723686_3698084157_3698084158_3698084159_#1more_0_D1.1,0,0.0,-1.0,[]
335.0,cluster_3664723686_3698084157_3698084158_3698084159_#1more_0_D1.2,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D0.0,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D0.1,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D0.2,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D0.3,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D1.0,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D1.1,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D1.2,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D1.3,1,20.912171388403067,12.002707099687049,['veh206']
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D2.0,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D2.1,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D2.2,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D2.3,1,0.0,-1.0,['veh207']
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D3.0,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D3.1,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D3.2,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D3.3,0,0.0,-1.0,[]
335.0,joinedS_3663662947_3663662948_3698084160_3698084161_#1more_0_D3.4,0,0.0,-1.0,[]
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D0.0,0,0.0,-1.0,[]
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D0.1,0,0.0,-1.0,[]
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D0.2,0,0.0,-1.0,[]
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D0.3,0,0.0,-1.0,[]
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D0.4,1,100.0,-1.0,['veh180']
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D1.0,0,0.0,-1.0,[]
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D1.1,0,0.0,-1.0,[]
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D1.2,0,0.0,-1.0,[]
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D2.0,1,100.0,-1.0,['bus14']
340.0,cluster_122855839_3663662942_3663662943_3663662944_#1more_0_D2.1,0,0.0,-1.0,[]
340.0,cluster_123241924_382443557_5344542568_5546892974_#3more_0_D0.0,1,100.0,-1.0,['veh106']
340.0,cluster_123241924_382443557_5344542568_5546892974_#3more_0_D0.1,0,0.0,-1.0,[]
